t,mean,lower,upper,variable,prior
78,0.007017007,0.0048,0.0096,Obs positivity,Wald interval (default)
79,0.007155296,0.0048,0.0096,Obs positivity,Wald interval (default)
80,0.007318289,0.005,0.0098,Obs positivity,Wald interval (default)
81,0.0074890600000000005,0.0052,0.01,Obs positivity,Wald interval (default)
82,0.0077029740000000005,0.0052,0.0104,Obs positivity,Wald interval (default)
83,0.007921932,0.0054,0.0106,Obs positivity,Wald interval (default)
84,0.008160429,0.0056,0.0108,Obs positivity,Wald interval (default)
85,0.008425184,0.0058,0.0112,Obs positivity,Wald interval (default)
86,0.008730303,0.0062,0.0116,Obs positivity,Wald interval (default)
87,0.009069332,0.0064,0.012,Obs positivity,Wald interval (default)
88,0.00943746,0.0068,0.0124,Obs positivity,Wald interval (default)
89,0.009849048999999999,0.0072,0.0128,Obs positivity,Wald interval (default)
90,0.010309065,0.0074,0.0134,Obs positivity,Wald interval (default)
91,0.010810821,0.008,0.014,Obs positivity,Wald interval (default)
92,0.011349096,0.0084,0.0146,Obs positivity,Wald interval (default)
93,0.011906748,0.0088,0.0152,Obs positivity,Wald interval (default)
94,0.012499345,0.0094,0.0158,Obs positivity,Wald interval (default)
95,0.013127753,0.01,0.0166,Obs positivity,Wald interval (default)
96,0.013786412999999999,0.0104,0.0174,Obs positivity,Wald interval (default)
97,0.014483817,0.011,0.0182,Obs positivity,Wald interval (default)
98,0.01521388,0.0116,0.019,Obs positivity,Wald interval (default)
99,0.015979043,0.0122,0.02,Obs positivity,Wald interval (default)
100,0.016787793999999998,0.0128,0.0212,Obs positivity,Wald interval (default)
1,0.0024920731654329373,-0.0464317652903074,0.04471605745193319,rt,"Wald interval, double std dev (wider)"
2,0.003117279685035352,-0.04070057505110686,0.04114621150434045,rt,"Wald interval, double std dev (wider)"
3,0.003221445306503549,-0.03819432230092201,0.03980680922038965,rt,"Wald interval, double std dev (wider)"
4,0.0029400301583178147,-0.03289314984373166,0.034667057579054646,rt,"Wald interval, double std dev (wider)"
5,0.003200040099348871,-0.028807822649287353,0.030359638390627382,rt,"Wald interval, double std dev (wider)"
6,0.005206625384518705,-0.025073457940771322,0.03366886095014077,rt,"Wald interval, double std dev (wider)"
7,0.007079172973178952,-0.02022154973447757,0.031088169367426345,rt,"Wald interval, double std dev (wider)"
8,0.009906055905475938,-0.014270101725124494,0.03338490633152182,rt,"Wald interval, double std dev (wider)"
9,0.01339761994997009,-0.010177818907129686,0.03480348700807158,rt,"Wald interval, double std dev (wider)"
10,0.0172410387965723,-0.003826118759358732,0.0402852633779227,rt,"Wald interval, double std dev (wider)"
11,0.02044142278135761,-0.0013962731456469103,0.044052517211764654,rt,"Wald interval, double std dev (wider)"
12,0.022800254975083235,0.004254916211462113,0.048043898325375464,rt,"Wald interval, double std dev (wider)"
13,0.023571722560450297,0.004464430449085852,0.04728582666437227,rt,"Wald interval, double std dev (wider)"
14,0.02390052563255496,0.004248531738194286,0.048630554315323364,rt,"Wald interval, double std dev (wider)"
15,0.024266702693804154,0.004220843750732662,0.04895440052117047,rt,"Wald interval, double std dev (wider)"
16,0.023853292061131254,0.004163373121199021,0.049235091377199176,rt,"Wald interval, double std dev (wider)"
17,0.02224088985218645,0.0024240691017094387,0.0450753462069624,rt,"Wald interval, double std dev (wider)"
18,0.019170892462877065,-0.0017916305281100754,0.042250067246350026,rt,"Wald interval, double std dev (wider)"
19,0.015449548475485193,-0.00674332223838263,0.03740869775677472,rt,"Wald interval, double std dev (wider)"
20,0.01171429582621533,-0.012218467984160639,0.03173887026502807,rt,"Wald interval, double std dev (wider)"
21,0.008223486985511808,-0.01668874466405023,0.02797099636402381,rt,"Wald interval, double std dev (wider)"
22,0.006696450418156729,-0.018263271673930867,0.026216329527785895,rt,"Wald interval, double std dev (wider)"
23,0.006077999707111989,-0.018570897132277782,0.02529956046874167,rt,"Wald interval, double std dev (wider)"
24,0.006052126595962759,-0.01744134905110408,0.02718974182588934,rt,"Wald interval, double std dev (wider)"
25,0.006528046973091422,-0.016277765162658834,0.026360140184886,rt,"Wald interval, double std dev (wider)"
26,0.006967255535277118,-0.013282930063857966,0.029343448735568746,rt,"Wald interval, double std dev (wider)"
27,0.007511419699677374,-0.013043439673285766,0.03010981294466974,rt,"Wald interval, double std dev (wider)"
28,0.008383572986663344,-0.01217681630497553,0.033301305837179565,rt,"Wald interval, double std dev (wider)"
29,0.008209171361120543,-0.01123427071968868,0.03317550584914912,rt,"Wald interval, double std dev (wider)"
30,0.007049966262149477,-0.012980585862128965,0.033410741007867555,rt,"Wald interval, double std dev (wider)"
31,0.004431492736142878,-0.01542031708060002,0.02838685657415837,rt,"Wald interval, double std dev (wider)"
32,0.0005592412815516772,-0.018381859528574636,0.02369687919119035,rt,"Wald interval, double std dev (wider)"
33,-0.0032438296827466215,-0.021684010410442035,0.01936028102908577,rt,"Wald interval, double std dev (wider)"
34,-0.007793115384886194,-0.026163493156639208,0.015813219396289407,rt,"Wald interval, double std dev (wider)"
35,-0.013072589600818646,-0.03224189084459665,0.00879882959883213,rt,"Wald interval, double std dev (wider)"
36,-0.018678496391583015,-0.038282729846119724,0.0025099097672227413,rt,"Wald interval, double std dev (wider)"
37,-0.023330593060742345,-0.043927319143429844,-0.0025139199691994463,rt,"Wald interval, double std dev (wider)"
38,-0.02778235768793942,-0.05178852681962831,-0.006793204656894401,rt,"Wald interval, double std dev (wider)"
39,-0.032489517451211,-0.05518760797409594,-0.010736042213363748,rt,"Wald interval, double std dev (wider)"
40,-0.0373368864361322,-0.06226880927640667,-0.016354221175873512,rt,"Wald interval, double std dev (wider)"
41,-0.04008627284374526,-0.0648559836659394,-0.019546232081445816,rt,"Wald interval, double std dev (wider)"
42,-0.04222380294908089,-0.06679036808448845,-0.021733639127159362,rt,"Wald interval, double std dev (wider)"
43,-0.04336668252256393,-0.06943702840093954,-0.023330669506452767,rt,"Wald interval, double std dev (wider)"
44,-0.043453756239633275,-0.07031622191109925,-0.023233834817965343,rt,"Wald interval, double std dev (wider)"
45,-0.04195123033213233,-0.06605915620836024,-0.020834961093895474,rt,"Wald interval, double std dev (wider)"
46,-0.04008629365905315,-0.06289014582342906,-0.020217457609889102,rt,"Wald interval, double std dev (wider)"
47,-0.03744852541054654,-0.060025877242579476,-0.01558070791509569,rt,"Wald interval, double std dev (wider)"
48,-0.03456077866627983,-0.05657296485794101,-0.011421008617572597,rt,"Wald interval, double std dev (wider)"
49,-0.03064006940025257,-0.05145486128915958,-0.006689650064644566,rt,"Wald interval, double std dev (wider)"
50,-0.0274415074005483,-0.04881656373517755,-0.0033984089884908607,rt,"Wald interval, double std dev (wider)"
51,-0.02492904321778968,-0.0467431313565163,6.404079659546452e-5,rt,"Wald interval, double std dev (wider)"
52,-0.023742068347536848,-0.04557015838873911,0.001392360530577712,rt,"Wald interval, double std dev (wider)"
53,-0.023760085218806012,-0.04431460468008348,0.00024003758649218318,rt,"Wald interval, double std dev (wider)"
54,-0.023603445264897854,-0.04603142810673606,0.0018878099590383373,rt,"Wald interval, double std dev (wider)"
55,-0.022765442522859666,-0.04511423790022241,0.0011187469496647933,rt,"Wald interval, double std dev (wider)"
56,-0.02189993250962662,-0.04556108646307748,0.0011552283177530122,rt,"Wald interval, double std dev (wider)"
57,-0.02057853198748925,-0.04298439444494233,0.001264300045198276,rt,"Wald interval, double std dev (wider)"
58,-0.019554405141898688,-0.042632417873047716,0.003203109698642551,rt,"Wald interval, double std dev (wider)"
59,-0.018382932774205506,-0.04098754150291587,0.005081390199762241,rt,"Wald interval, double std dev (wider)"
60,-0.016518075407165905,-0.0389877715123663,0.005996710587391405,rt,"Wald interval, double std dev (wider)"
61,-0.015375358307607664,-0.03749971684988521,0.007278737875351479,rt,"Wald interval, double std dev (wider)"
62,-0.015134656721994343,-0.03778934634934977,0.006795734616156551,rt,"Wald interval, double std dev (wider)"
63,-0.013276339108948506,-0.03608387558367697,0.008410399681711415,rt,"Wald interval, double std dev (wider)"
64,-0.011491797570759604,-0.03492760567765728,0.010888576899748443,rt,"Wald interval, double std dev (wider)"
65,-0.00956193723614097,-0.032458007698167264,0.011881319899407662,rt,"Wald interval, double std dev (wider)"
66,-0.007713443023132877,-0.031166855327294844,0.014789204718726478,rt,"Wald interval, double std dev (wider)"
67,-0.005590659322826491,-0.028073032731086335,0.016408660323046005,rt,"Wald interval, double std dev (wider)"
68,-0.004145131841990027,-0.02712201641413844,0.018024369347798004,rt,"Wald interval, double std dev (wider)"
69,-0.002111968623463466,-0.024451640234754286,0.02106896813862173,rt,"Wald interval, double std dev (wider)"
70,-0.000341495638675919,-0.024219766366280863,0.021638185571922514,rt,"Wald interval, double std dev (wider)"
71,0.002485145865170513,-0.022613745839529076,0.02662465214890236,rt,"Wald interval, double std dev (wider)"
72,0.005448366340567607,-0.017288285376656096,0.02898953829599637,rt,"Wald interval, double std dev (wider)"
73,0.008264472402755303,-0.013096493471547382,0.031849652740515044,rt,"Wald interval, double std dev (wider)"
74,0.010448171969947661,-0.011357824726830779,0.03341733847745504,rt,"Wald interval, double std dev (wider)"
75,0.011600495518187936,-0.01093897496944129,0.03504120446883606,rt,"Wald interval, double std dev (wider)"
76,0.01327651219741238,-0.008945685557542186,0.035816990605912154,rt,"Wald interval, double std dev (wider)"
77,0.015061017080904435,-0.007981881736450418,0.03807276840069947,rt,"Wald interval, double std dev (wider)"
78,0.01701872651425602,-0.006349411890453006,0.03950943620145659,rt,"Wald interval, double std dev (wider)"
79,0.01943101404016614,-0.004401380745349806,0.041596426535043654,rt,"Wald interval, double std dev (wider)"
80,0.021788319110681954,-0.0009668899640636764,0.04414806461589714,rt,"Wald interval, double std dev (wider)"
81,0.02426680904417477,0.0012155654437050328,0.04719072995884899,rt,"Wald interval, double std dev (wider)"
82,0.026650128455720266,0.0035119569084611484,0.049684517081590954,rt,"Wald interval, double std dev (wider)"
83,0.02835328708623181,0.005123624837831867,0.05130487901475779,rt,"Wald interval, double std dev (wider)"
84,0.030342466972463945,0.007667851499633015,0.0520294425092653,rt,"Wald interval, double std dev (wider)"
85,0.03239331593629693,0.009669007749220433,0.054183446517802686,rt,"Wald interval, double std dev (wider)"
86,0.0355241854536092,0.013354129866035697,0.05755568164511479,rt,"Wald interval, double std dev (wider)"
87,0.03805171782647326,0.016011073300445548,0.06050280545100768,rt,"Wald interval, double std dev (wider)"
88,0.040655760487418174,0.018939272178418804,0.06320888272255944,rt,"Wald interval, double std dev (wider)"
89,0.042990595681046996,0.022020784083084298,0.0656726129238186,rt,"Wald interval, double std dev (wider)"
90,0.044871200463763534,0.023600208798949914,0.0675352878180445,rt,"Wald interval, double std dev (wider)"
91,0.047001935748253815,0.0258414154673906,0.06971227391836195,rt,"Wald interval, double std dev (wider)"
92,0.04811304334612224,0.027138712713880478,0.07096332175482142,rt,"Wald interval, double std dev (wider)"
93,0.04840168364541439,0.02727314528590208,0.07060045115043109,rt,"Wald interval, double std dev (wider)"
94,0.0485284325615212,0.02717778773047958,0.07080454253484006,rt,"Wald interval, double std dev (wider)"
95,0.048645220468981315,0.0255650755698098,0.071370809083849,rt,"Wald interval, double std dev (wider)"
96,0.048911976116728095,0.025155504866930217,0.07307965295332801,rt,"Wald interval, double std dev (wider)"
97,0.04873671274261067,0.02289357245393331,0.07487003248443268,rt,"Wald interval, double std dev (wider)"
98,0.04898999130103315,0.02022104739694216,0.07791600493559565,rt,"Wald interval, double std dev (wider)"
99,0.04887909432145989,0.0165961079136607,0.08170729233986392,rt,"Wald interval, double std dev (wider)"
100,0.04822225163911432,0.01128233758384964,0.0851813102299083,rt,"Wald interval, double std dev (wider)"
1,0.010625491360843833,0.008933569194899611,0.012493765761122957,Pt,"Wald interval, double std dev (wider)"
2,0.010639367865796648,0.009128765627607003,0.012260881379539146,Pt,"Wald interval, double std dev (wider)"
3,0.010668926771443467,0.00939686835549535,0.012039872565551763,Pt,"Wald interval, double std dev (wider)"
4,0.01069694010570157,0.009604329565342115,0.01184640213364587,Pt,"Wald interval, double std dev (wider)"
5,0.01073104911113338,0.0097363979289553,0.011755859289821041,Pt,"Wald interval, double std dev (wider)"
6,0.01078677574495125,0.009888803276170822,0.011752965035378421,Pt,"Wald interval, double std dev (wider)"
7,0.01086318554191797,0.00992864762697622,0.011831395634949518,Pt,"Wald interval, double std dev (wider)"
8,0.010969264698712577,0.01003677590762077,0.011917670764784996,Pt,"Wald interval, double std dev (wider)"
9,0.011117729092490617,0.010173377335359892,0.01205993200393386,Pt,"Wald interval, double std dev (wider)"
10,0.01131117046523755,0.01040604450381554,0.012275803521448591,Pt,"Wald interval, double std dev (wider)"
11,0.01154814466384109,0.010606415900450377,0.012513303909573496,Pt,"Wald interval, double std dev (wider)"
12,0.011819967828929568,0.010879540161381603,0.012824255380053443,Pt,"Wald interval, double std dev (wider)"
13,0.012105287719001389,0.011185606299014885,0.013156831147736286,Pt,"Wald interval, double std dev (wider)"
14,0.012401891718932148,0.011484154665965732,0.013426186653238316,Pt,"Wald interval, double std dev (wider)"
15,0.01271024241138831,0.01179567067587964,0.013722803955038798,Pt,"Wald interval, double std dev (wider)"
16,0.013017919903440341,0.012062366641086314,0.014029477434722284,Pt,"Wald interval, double std dev (wider)"
17,0.01331236530273844,0.012342313919341647,0.014349170310268772,Pt,"Wald interval, double std dev (wider)"
18,0.013566552928074587,0.012585687217339143,0.01463314685007746,Pt,"Wald interval, double std dev (wider)"
19,0.013775151410861485,0.012787413524751363,0.01483376742384779,Pt,"Wald interval, double std dev (wider)"
20,0.013933456267720908,0.012884433787939097,0.014952704221234622,Pt,"Wald interval, double std dev (wider)"
21,0.01404024075331088,0.01300091720532147,0.015060521057969305,Pt,"Wald interval, double std dev (wider)"
22,0.014132488499038445,0.013107467717736165,0.015131589938593435,Pt,"Wald interval, double std dev (wider)"
23,0.014215762631898231,0.013156322629804594,0.015298986358774915,Pt,"Wald interval, double std dev (wider)"
24,0.01429466157507147,0.013175052313606371,0.015447925395626609,Pt,"Wald interval, double std dev (wider)"
25,0.014384126751046005,0.013252393972466308,0.015516692094457022,Pt,"Wald interval, double std dev (wider)"
26,0.014481708667824682,0.013376759857315504,0.015491291758955817,Pt,"Wald interval, double std dev (wider)"
27,0.014586379438866062,0.013509411707943043,0.01563935129925236,Pt,"Wald interval, double std dev (wider)"
28,0.014710363004973984,0.013656912989091767,0.015737619039737964,Pt,"Wald interval, double std dev (wider)"
29,0.014827450573084402,0.013778342033605789,0.01588652047317759,Pt,"Wald interval, double std dev (wider)"
30,0.014930241486266017,0.013889016611970688,0.01600171911566128,Pt,"Wald interval, double std dev (wider)"
31,0.014995213608384557,0.013969674091755813,0.016083229363133927,Pt,"Wald interval, double std dev (wider)"
32,0.01501104756564232,0.013998963181919554,0.0161269746803761,Pt,"Wald interval, double std dev (wider)"
33,0.014972991141574219,0.013935347352910304,0.016173003389541984,Pt,"Wald interval, double std dev (wider)"
34,0.014868228706320962,0.013819136396315813,0.016148238774523857,Pt,"Wald interval, double std dev (wider)"
35,0.014677278038101892,0.01356567399291738,0.01591044420604544,Pt,"Wald interval, double std dev (wider)"
36,0.014415279834197145,0.013377137730078377,0.015617088717594345,Pt,"Wald interval, double std dev (wider)"
37,0.014088106313321865,0.01310088073157566,0.015226922669150697,Pt,"Wald interval, double std dev (wider)"
38,0.01370207004047978,0.012755479177312004,0.014864002600072996,Pt,"Wald interval, double std dev (wider)"
39,0.013267207327918773,0.012312125632483815,0.014396667666445404,Pt,"Wald interval, double std dev (wider)"
40,0.012782576451774507,0.011854566269357422,0.013790346052232725,Pt,"Wald interval, double std dev (wider)"
41,0.012278198430546262,0.01137630080527781,0.013199147772306078,Pt,"Wald interval, double std dev (wider)"
42,0.011767735177854942,0.01084419180478394,0.012690291124492523,Pt,"Wald interval, double std dev (wider)"
43,0.0112654321628879,0.01036472133729412,0.012164361250081778,Pt,"Wald interval, double std dev (wider)"
44,0.010784470460345759,0.00989212030057459,0.011688772809702343,Pt,"Wald interval, double std dev (wider)"
45,0.010339827200209324,0.009452595264391834,0.011223872339741826,Pt,"Wald interval, double std dev (wider)"
46,0.00993117092495559,0.008989436983755211,0.01079507740106162,Pt,"Wald interval, double std dev (wider)"
47,0.009564082268191535,0.00863052145541529,0.010421430065641701,Pt,"Wald interval, double std dev (wider)"
48,0.009234289680871496,0.008296807514054172,0.010074976313079393,Pt,"Wald interval, double std dev (wider)"
49,0.008953389685490011,0.008050893732564995,0.009775859327348518,Pt,"Wald interval, double std dev (wider)"
50,0.008713326450845573,0.00783658028758413,0.009537836323178185,Pt,"Wald interval, double std dev (wider)"
51,0.0085002002092786,0.007654226000984085,0.009340719748539174,Pt,"Wald interval, double std dev (wider)"
52,0.00830368243428023,0.007481049648009056,0.009148438886450307,Pt,"Wald interval, double std dev (wider)"
53,0.008110580068129751,0.007329536396775887,0.008932659109661843,Pt,"Wald interval, double std dev (wider)"
54,0.007922804284182855,0.00718759755457988,0.008687139587228113,Pt,"Wald interval, double std dev (wider)"
55,0.007744325193441224,0.007013156438138728,0.00845035340926794,Pt,"Wald interval, double std dev (wider)"
56,0.0075760109776367365,0.006892764143096433,0.008289784358792827,Pt,"Wald interval, double std dev (wider)"
57,0.00742045397631214,0.006750128490716029,0.008110374569000102,Pt,"Wald interval, double std dev (wider)"
58,0.007278294476404608,0.006608452718857735,0.007963988185828946,Pt,"Wald interval, double std dev (wider)"
59,0.007147035774411808,0.006508448907868558,0.007847811362713189,Pt,"Wald interval, double std dev (wider)"
60,0.0070304165949164645,0.006402958640614189,0.007707169853952633,Pt,"Wald interval, double std dev (wider)"
61,0.006923721627469502,0.006294069032313017,0.007588257835757405,Pt,"Wald interval, double std dev (wider)"
62,0.00681919172460465,0.006207942679221186,0.007476745834096851,Pt,"Wald interval, double std dev (wider)"
63,0.006729266884372253,0.006122164590713651,0.007382545251603707,Pt,"Wald interval, double std dev (wider)"
64,0.006652195684752424,0.006044785716296278,0.007294250411193465,Pt,"Wald interval, double std dev (wider)"
65,0.006588622476227161,0.005968454058312929,0.007239524722897039,Pt,"Wald interval, double std dev (wider)"
66,0.006539109622962693,0.005899675338109543,0.007218567597027736,Pt,"Wald interval, double std dev (wider)"
67,0.0065038500750750645,0.0058738810452343285,0.007186550244707514,Pt,"Wald interval, double std dev (wider)"
68,0.006477840863983545,0.005838217295813025,0.0071523855849979405,Pt,"Wald interval, double std dev (wider)"
69,0.006464225149932843,0.005837881504974072,0.007131836653804175,Pt,"Wald interval, double std dev (wider)"
70,0.006461486357593063,0.005852958934938627,0.0070989349983584995,Pt,"Wald interval, double std dev (wider)"
71,0.006476766942464724,0.0058599925515974965,0.007109903336083379,Pt,"Wald interval, double std dev (wider)"
72,0.006511484444216384,0.005893446692084876,0.007151108274322675,Pt,"Wald interval, double std dev (wider)"
73,0.006564537084265039,0.005942284530280398,0.007230236989365842,Pt,"Wald interval, double std dev (wider)"
74,0.006631606921104075,0.00599223499241845,0.007309904726703435,Pt,"Wald interval, double std dev (wider)"
75,0.006707241661960288,0.006060549202648786,0.007381471449279051,Pt,"Wald interval, double std dev (wider)"
76,0.006795202404017156,0.006135751687719618,0.00746507476198392,Pt,"Wald interval, double std dev (wider)"
77,0.006896842239725159,0.006236936974446438,0.0075636887638544014,Pt,"Wald interval, double std dev (wider)"
78,0.007013932413763435,0.0063550088290556484,0.007682408785612214,Pt,"Wald interval, double std dev (wider)"
79,0.007149756175715031,0.006482949525281584,0.007848798173553575,Pt,"Wald interval, double std dev (wider)"
80,0.007305777247020019,0.00663133162037785,0.008015518743335821,Pt,"Wald interval, double std dev (wider)"
81,0.007484305820082634,0.006826062366917222,0.008190951578300692,Pt,"Wald interval, double std dev (wider)"
82,0.007685535836190666,0.0070083550752888,0.008386375325079415,Pt,"Wald interval, double std dev (wider)"
83,0.007905781270118768,0.007210006082953566,0.008639434759920527,Pt,"Wald interval, double std dev (wider)"
84,0.0081494111537286,0.007431499349170508,0.008903743954975158,Pt,"Wald interval, double std dev (wider)"
85,0.008417793155301567,0.0076919390674525965,0.009190392946958541,Pt,"Wald interval, double std dev (wider)"
86,0.008722607355080502,0.00796315191874634,0.009509686345599174,Pt,"Wald interval, double std dev (wider)"
87,0.009060640558891237,0.00827770622236378,0.00984537855496234,Pt,"Wald interval, double std dev (wider)"
88,0.009436645761931447,0.008650897197052683,0.010248629581270745,Pt,"Wald interval, double std dev (wider)"
89,0.009850926685783839,0.00904239780513465,0.010674597878376872,Pt,"Wald interval, double std dev (wider)"
90,0.01030376571557716,0.009459245282241176,0.011166543975103919,Pt,"Wald interval, double std dev (wider)"
91,0.01080062218582122,0.009927009113750185,0.011701545695964441,Pt,"Wald interval, double std dev (wider)"
92,0.011333594579690659,0.010438903880828975,0.01228126102000055,Pt,"Wald interval, double std dev (wider)"
93,0.011895808011710066,0.010974600496072986,0.012879251214316621,Pt,"Wald interval, double std dev (wider)"
94,0.01248743265233727,0.011547574584950603,0.013495528427010175,Pt,"Wald interval, double std dev (wider)"
95,0.013110264680355477,0.012114304286650734,0.01416903374423549,Pt,"Wald interval, double std dev (wider)"
96,0.013768887538226984,0.012709276885619729,0.014888296220022352,Pt,"Wald interval, double std dev (wider)"
97,0.014458739450000003,0.013299160083798318,0.01567559310953144,Pt,"Wald interval, double std dev (wider)"
98,0.015188065691165048,0.013861995359157867,0.016594919012083,Pt,"Wald interval, double std dev (wider)"
99,0.015955043100781486,0.014353569388276371,0.01767571735768467,Pt,"Wald interval, double std dev (wider)"
100,0.016754134095359474,0.014734529703908301,0.018952803105201973,Pt,"Wald interval, double std dev (wider)"
1,53.11883,37.0,71.0,nPos,"Wald interval, double std dev (wider)"
2,53.19613,38.0,70.0,nPos,"Wald interval, double std dev (wider)"
3,53.352205,38.0,69.0,nPos,"Wald interval, double std dev (wider)"
4,53.49425,39.0,69.0,nPos,"Wald interval, double std dev (wider)"
5,53.66721,39.0,69.0,nPos,"Wald interval, double std dev (wider)"
6,53.93314,39.0,70.0,nPos,"Wald interval, double std dev (wider)"
7,54.3138,40.0,70.0,nPos,"Wald interval, double std dev (wider)"
8,54.816485,40.0,71.0,nPos,"Wald interval, double std dev (wider)"
9,55.590515,41.0,71.0,nPos,"Wald interval, double std dev (wider)"
10,56.53969,42.0,73.0,nPos,"Wald interval, double std dev (wider)"
11,57.756445,43.0,74.0,nPos,"Wald interval, double std dev (wider)"
12,59.093065,44.0,75.0,nPos,"Wald interval, double std dev (wider)"
13,60.55069,45.0,77.0,nPos,"Wald interval, double std dev (wider)"
14,62.032535,46.0,79.0,nPos,"Wald interval, double std dev (wider)"
15,63.56691,48.0,80.0,nPos,"Wald interval, double std dev (wider)"
16,65.05132,49.0,82.0,nPos,"Wald interval, double std dev (wider)"
17,66.54305,50.0,84.0,nPos,"Wald interval, double std dev (wider)"
18,67.793115,52.0,85.0,nPos,"Wald interval, double std dev (wider)"
19,68.913515,52.0,86.0,nPos,"Wald interval, double std dev (wider)"
20,69.64726,53.0,87.0,nPos,"Wald interval, double std dev (wider)"
21,70.18019,54.0,88.0,nPos,"Wald interval, double std dev (wider)"
22,70.658995,54.0,88.0,nPos,"Wald interval, double std dev (wider)"
23,71.06593,54.0,89.0,nPos,"Wald interval, double std dev (wider)"
24,71.46956,55.0,89.0,nPos,"Wald interval, double std dev (wider)"
25,71.91693,55.0,90.0,nPos,"Wald interval, double std dev (wider)"
26,72.431145,56.0,90.0,nPos,"Wald interval, double std dev (wider)"
27,72.94179,56.0,91.0,nPos,"Wald interval, double std dev (wider)"
28,73.59358,57.0,92.0,nPos,"Wald interval, double std dev (wider)"
29,74.14514,57.0,92.0,nPos,"Wald interval, double std dev (wider)"
30,74.660145,58.0,93.0,nPos,"Wald interval, double std dev (wider)"
31,75.001495,58.0,93.0,nPos,"Wald interval, double std dev (wider)"
32,75.026075,58.0,93.0,nPos,"Wald interval, double std dev (wider)"
33,74.833895,58.0,93.0,nPos,"Wald interval, double std dev (wider)"
34,74.370765,57.0,93.0,nPos,"Wald interval, double std dev (wider)"
35,73.42937,56.0,92.0,nPos,"Wald interval, double std dev (wider)"
36,72.074185,55.0,90.0,nPos,"Wald interval, double std dev (wider)"
37,70.42926,54.0,88.0,nPos,"Wald interval, double std dev (wider)"
38,68.496245,52.0,86.0,nPos,"Wald interval, double std dev (wider)"
39,66.333405,50.0,84.0,nPos,"Wald interval, double std dev (wider)"
40,63.905485,48.0,81.0,nPos,"Wald interval, double std dev (wider)"
41,61.42401,46.0,78.0,nPos,"Wald interval, double std dev (wider)"
42,58.864875,44.0,75.0,nPos,"Wald interval, double std dev (wider)"
43,56.329685,42.0,72.0,nPos,"Wald interval, double std dev (wider)"
44,53.90936,39.0,70.0,nPos,"Wald interval, double std dev (wider)"
45,51.684215,38.0,67.0,nPos,"Wald interval, double std dev (wider)"
46,49.649935,36.0,65.0,nPos,"Wald interval, double std dev (wider)"
47,47.81043,34.0,63.0,nPos,"Wald interval, double std dev (wider)"
48,46.164465,33.0,61.0,nPos,"Wald interval, double std dev (wider)"
49,44.789995,32.0,59.0,nPos,"Wald interval, double std dev (wider)"
50,43.55543,31.0,58.0,nPos,"Wald interval, double std dev (wider)"
51,42.520145,30.0,56.0,nPos,"Wald interval, double std dev (wider)"
52,41.51518,29.0,55.0,nPos,"Wald interval, double std dev (wider)"
53,40.54607,28.0,54.0,nPos,"Wald interval, double std dev (wider)"
54,39.607355,27.0,53.0,nPos,"Wald interval, double std dev (wider)"
55,38.740495,27.0,52.0,nPos,"Wald interval, double std dev (wider)"
56,37.860955,26.0,51.0,nPos,"Wald interval, double std dev (wider)"
57,37.0909,25.0,50.0,nPos,"Wald interval, double std dev (wider)"
58,36.37876,25.0,49.0,nPos,"Wald interval, double std dev (wider)"
59,35.71286,24.0,48.0,nPos,"Wald interval, double std dev (wider)"
60,35.14359,24.0,48.0,nPos,"Wald interval, double std dev (wider)"
61,34.62232,23.0,47.0,nPos,"Wald interval, double std dev (wider)"
62,34.080855,23.0,46.0,nPos,"Wald interval, double std dev (wider)"
63,33.641525,22.0,46.0,nPos,"Wald interval, double std dev (wider)"
64,33.262035,22.0,46.0,nPos,"Wald interval, double std dev (wider)"
65,32.943975,22.0,45.0,nPos,"Wald interval, double std dev (wider)"
66,32.704435,22.0,45.0,nPos,"Wald interval, double std dev (wider)"
67,32.5291,22.0,45.0,nPos,"Wald interval, double std dev (wider)"
68,32.38642,21.0,45.0,nPos,"Wald interval, double std dev (wider)"
69,32.319035,21.0,44.0,nPos,"Wald interval, double std dev (wider)"
70,32.314325,21.0,44.0,nPos,"Wald interval, double std dev (wider)"
71,32.400285,21.0,44.0,nPos,"Wald interval, double std dev (wider)"
72,32.558815,22.0,45.0,nPos,"Wald interval, double std dev (wider)"
73,32.844765,22.0,45.0,nPos,"Wald interval, double std dev (wider)"
74,33.154685,22.0,45.0,nPos,"Wald interval, double std dev (wider)"
75,33.54479,22.0,46.0,nPos,"Wald interval, double std dev (wider)"
76,33.97824,23.0,46.0,nPos,"Wald interval, double std dev (wider)"
77,34.48284,23.0,47.0,nPos,"Wald interval, double std dev (wider)"
78,35.069805,24.0,48.0,nPos,"Wald interval, double std dev (wider)"
79,35.73728,24.0,48.0,nPos,"Wald interval, double std dev (wider)"
80,36.51166,25.0,49.0,nPos,"Wald interval, double std dev (wider)"
81,37.407445,26.0,50.0,nPos,"Wald interval, double std dev (wider)"
82,38.43851,26.0,52.0,nPos,"Wald interval, double std dev (wider)"
83,39.50572,27.0,53.0,nPos,"Wald interval, double std dev (wider)"
84,40.74674,28.0,54.0,nPos,"Wald interval, double std dev (wider)"
85,42.07981,29.0,56.0,nPos,"Wald interval, double std dev (wider)"
86,43.620445,31.0,58.0,nPos,"Wald interval, double std dev (wider)"
87,45.273475,32.0,60.0,nPos,"Wald interval, double std dev (wider)"
